Time,MSD
5.595595595595595384e+00,1.499999999999930399e-12
5.605605605605605390e+00,1.499999999999934034e-12
5.615615615615615397e+00,1.499999999999937467e-12
5.625625625625625403e+00,1.499999999999940900e-12
5.635635635635635410e+00,1.499999999999944131e-12
5.645645645645645416e+00,1.499999999999947160e-12
5.655655655655655423e+00,1.499999999999949988e-12
5.665665665665665429e+00,1.499999999999952613e-12
5.675675675675675436e+00,1.499999999999955238e-12
5.685685685685685442e+00,1.499999999999957662e-12
5.695695695695695449e+00,1.499999999999959883e-12
5.705705705705705455e+00,1.499999999999961903e-12
5.715715715715715461e+00,1.499999999999963922e-12
5.725725725725725468e+00,1.499999999999965942e-12
5.735735735735735474e+00,1.499999999999967759e-12
5.745745745745745481e+00,1.499999999999969375e-12
5.755755755755755487e+00,1.499999999999971192e-12
5.765765765765765494e+00,1.499999999999972808e-12
5.775775775775775500e+00,1.499999999999974221e-12
5.785785785785785507e+00,1.499999999999975635e-12
5.795795795795795513e+00,1.499999999999977049e-12
5.805805805805805520e+00,1.499999999999978058e-12
